1.000000000000000000e+00,1.661324772583614973e+01,1.667333200053306541e+01,1.367479433117734366e+01,8.544003745317530374e+00,1.486606874731850603e+01,1.449137674618943805e+01,3.427827300200522131e+01,1.509966887054149964e+01,1.479864858694874208e+01,1.593737745050922783e+01,1.519868415357066382e+01,3.448187929913333249e+01,2.275961335348208436e+01,1.326649916142159924e+01,1.774823934929884928e+01,1.720465053408525335e+01,1.658312395177700083e+01,1.667333200053306541e+01,1.204159457879229578e+01,2.898275349237887610e+01,2.688865931949750276e+01,2.611512971440119202e+01,1.095445115010332238e+01,4.964876634922563881e+01,2.289104628451919510e+01,1.170469991071962568e+01,2.688865931949750276e+01,3.176476034853718033e+01,1.830300521772312550e+01,1.268857754044952024e+01,8.366600265340755627e+00,1.144552314225959755e+01,9.643650760992954929e+00,2.097617696340303084e+01,2.032240143290157519e+01,2.317326045251293465e+01,7.810249675906653977e+00,1.682260384126072239e+01,9.486832980505138124e+00,1.977371993328518940e+01,1.095445115010332238e+01,2.418677324489564739e+01,2.749545416973504075e+01,3.307567081708245382e+01,8.888194417315588680e+00,1.004987562112088995e+01,1.571623364550171154e+01,2.920616373302046753e+01,2.455605831561734931e+01,1.664331697709323876e+01,2.414539293529927377e+01,3.001666203960726875e+01,2.445403852127496691e+01,2.177154105707723986e+01,1.417744687875782539e+01,1.486606874731850603e+01,8.452218643646175167e+01,6.211280061307813583e+01,3.637306695894642417e+01
1.661324772583614973e+01,1.000000000000000000e+00,1.400000000000000000e+01,2.289104628451919510e+01,1.596871942267131139e+01,1.500000000000000000e+01,1.737814719698276633e+01,2.747726332806817240e+01,1.596871942267131139e+01,2.615339366124404208e+01,1.442220510185595650e+01,1.723368793961408585e+01,2.487971060924945732e+01,1.349073756323204165e+01,1.191637528781298450e+01,3.212475680841802017e+01,1.982422760159900932e+01,1.900000000000000000e+01,2.051828452868319275e+01,2.200000000000000000e+01,2.376972864800942631e+01,1.697056274847713908e+01,1.466287829861517977e+01,2.097617696340303084e+01,4.176122603564220270e+01,1.496662954709576532e+01,1.360147050873544394e+01,1.729161646579058242e+01,2.197726097583591098e+01,1.509966887054149964e+01,2.711088342345191649e+01,2.158703314492290204e+01,2.282542442102665348e+01,2.256102834535695578e+01,1.500000000000000000e+01,1.462873883832779320e+01,2.679552201394852418e+01,1.555634918610404505e+01,1.131370849898476116e+01,1.506651917331936374e+01,1.523154621172781731e+01,1.236931687685298087e+01,1.473091986265623454e+01,1.860107523773827509e+01,2.332380757938120297e+01,2.229349680960795510e+01,2.523885892824792521e+01,2.986636904613615684e+01,4.312771730569564710e+01,3.717526059088221047e+01,3.133687923198479552e+01,1.905255888325764957e+01,1.894729532149641571e+01,1.752141546793523119e+01,5.208646657242167066e+01,2.913760456866693005e+01,2.617250465660480074e+01,7.097887009526144197e+01,4.840454524112379175e+01,2.535744466621193283e+01
1.667333200053306541e+01,1.400000000000000000e+01,1.000000000000000000e+00,1.624807680927192166e+01,1.523154621172781731e+01,1.516575088810310135e+01,1.034408043278860134e+01,2.449489742783178059e+01,1.838477631085023489e+01,2.200000000000000000e+01,1.100000000000000000e+01,1.555634918610404505e+01,3.019933774108299929e+01,1.822086715828859838e+01,1.311487704860400072e+01,2.971531591620725266e+01,1.843908891458577415e+01,1.526433752247374720e+01,1.752141546793523119e+01,1.705872210923197940e+01,2.475883680627989492e+01,2.054263858417413857e+01,2.286919325205854392e+01,2.032240143290157519e+01,4.642197755374063917e+01,2.004993765576342213e+01,1.577973383805949936e+01,2.278157149978903462e+01,3.054504869860252825e+01,1.994993734326000379e+01,2.453568829277059393e+01,1.987460691435179072e+01,1.788854381999831844e+01,1.902629759044044633e+01,1.428285685708570085e+01,1.717556403731766679e+01,1.944222209522358114e+01,1.431782106327635340e+01,1.009950493836207741e+01,1.476482306023340030e+01,1.489966442575133954e+01,8.717797887081347952e+00,1.994993734326000379e+01,2.351595203260969313e+01,2.477902338672773297e+01,1.876166303929371892e+01,2.111871208194287419e+01,2.744084546802448799e+01,4.511097427455984388e+01,3.685105154537655636e+01,2.824889378365107007e+01,2.461706725018234110e+01,2.707397274136176790e+01,1.878829422805593552e+01,3.349626844888845056e+01,2.903446228191594969e+01,2.679552201394852418e+01,7.861933604400383047e+01,5.515432893255070468e+01,3.151190251317746061e+01
1.367479433117734366e+01,2.289104628451919510e+01,1.624807680927192166e+01,1.000000000000000000e+00,1.303840481040529831e+01,1.977371993328518940e+01,9.486832980505138124e+00,2.979932885150267907e+01,1.835755975068581947e+01,1.752141546793523119e+01,1.913112646970899178e+01,2.414539293529927377e+01,3.710795063055894616e+01,2.961418578992169515e+01,1.596871942267131139e+01,1.435270009440732331e+01,1.568438714135812262e+01,1.248999599679679662e+01,1.157583690279022548e+01,6.557438524302000360e+00,3.394112549695427816e+01,3.056141357987225149e+01,2.791057147390572624e+01,1.596871942267131139e+01,4.801041553663121420e+01,2.807133769523639799e+01,1.252996408614166768e+01,3.312099032335839155e+01,3.709447398198281576e+01,2.418677324489564739e+01,1.634013463836819113e+01,1.029563014098700080e+01,1.248999599679679662e+01,8.124038404635960831e+00,2.449489742783178059e+01,2.690724809414741969e+01,1.523154621172781731e+01,1.232882800593795203e+01,1.905255888325764957e+01,1.445683229480096088e+01,2.109502310972898798e+01,1.529705854077835525e+01,2.753179979587240922e+01,3.148015247739438749e+01,3.668787265568828104e+01,9.848857801796103928e+00,9.219544457292887074e+00,1.236931687685298087e+01,4.591296113299598858e+01,8.020598481410225133e+01,2.760434748368452063e+01,3.096772513440404495e+01,3.574912586343895526e+01,2.634387974463898274e+01,2.796426290821912630e+01,1.581138830084189628e+01,1.791647286716891685e+01,8.997777503361594142e+01,6.548282217497960289e+01,4.161730409336962566e+01
8.544003745317530374e+00,1.596871942267131139e+01,1.523154621172781731e+01,1.303840481040529831e+01,1.000000000000000000e+00,1.774823934929884928e+01,1.122497216032182443e+01,3.133687923198479552e+01,1.161895003862225018e+01,2.280350850198275836e+01,1.542724862054151203e+01,2.531797780234432693e+01,3.342154993413680586e+01,2.570992026436488231e+01,1.122497216032182443e+01,2.039607805437113797e+01,1.126942766958464404e+01,1.113552872566004304e+01,1.004987562112088995e+01,1.014889156509221912e+01,3.146426544510454804e+01,2.306512518934159317e+01,2.338803112705300080e+01,1.417744687875782539e+01,4.393176527297759293e+01,2.211334438749598164e+01,1.260952021291849157e+01,3.046309242345563462e+01,3.214031735997639316e+01,1.655294535724684835e+01,1.519868415357066382e+01,1.307669683062202104e+01,1.276714533480370406e+01,1.183215956619923226e+01,1.652271164185830443e+01,2.017424100183201574e+01,2.213594362117865444e+01,1.081665382639196871e+01,1.555634918610404505e+01,1.311487704860400072e+01,1.788854381999831844e+01,1.191637528781298450e+01,2.224859546128698895e+01,2.414539293529927377e+01,3.274141108748980145e+01,1.204159457879229578e+01,1.392838827718411920e+01,1.732050807568877460e+01,4.600000000000000000e+01,8.250454532933322582e+01,3.171750305430741079e+01,2.300000000000000000e+01,2.908607914449797249e+01,2.109502310972898798e+01,3.398529093593285921e+01,2.088061301782110135e+01,2.017424100183201574e+01,8.650433515148243657e+01,5.908468498688979054e+01,3.676955262170046979e+01
1.486606874731850603e+01,1.500000000000000000e+01,1.516575088810310135e+01,1.977371993328518940e+01,1.774823934929884928e+01,1.000000000000000000e+00,1.462873883832779320e+01,2.915475947422650194e+01,1.403566884761819900e+01,1.536229149573721564e+01,1.086278049120021549e+01,6.480740698407860378e+00,2.451530134426252516e+01,1.609347693943108126e+01,1.260952021291849157e+01,2.519920633670830412e+01,1.691153452528776313e+01,1.794435844492636178e+01,2.209072203437452231e+01,1.967231557290600108e+01,1.794435844492636178e+01,2.130727575266251606e+01,1.959591794226542305e+01,1.178982612255159523e+01,4.881598098983569400e+01,1.766352173265569547e+01,9.165151389911679658e+00,2.014944167960988608e+01,2.868797657556210368e+01,1.894729532149641571e+01,2.118962010041709121e+01,1.403566884761819900e+01,2.012461179749810825e+01,1.892088792842450218e+01,2.269361143582043283e+01,1.587450786638754430e+01,2.603843313258307290e+01,1.183215956619923226e+01,1.708800749063506075e+01,1.363818169698585514e+01,1.936491673103708422e+01,1.268857754044952024e+01,1.509966887054149964e+01,2.323790007724450035e+01,2.424871130596428159e+01,1.923538406167134340e+01,1.889444362769118513e+01,2.387467277262664567e+01,2.525866188063017859e+01,2.574878637916746627e+01,2.304343724360582613e+01,2.877498913987631823e+01,2.049390153191919595e+01,2.258317958127242875e+01,2.588435821108956958e+01,2.284731931759172596e+01,2.416609194718914466e+01,8.072174428244225908e+01,5.461684721768549622e+01,3.067572330035593353e+01
1.449137674618943805e+01,1.737814719698276633e+01,1.034408043278860134e+01,9.486832980505138124e+00,1.122497216032182443e+01,1.462873883832779320e+01,1.000000000000000000e+00,2.435159132377184221e+01,1.606237840420901009e+01,1.542724862054151203e+01,1.109053650640941768e+01,1.311487704860400072e+01,2.856571371417140170e+01,1.959591794226542305e+01,9.219544457292887074e+00,2.258317958127242875e+01,1.228820572744450779e+01,1.095445115010332238e+01,1.452583904633394951e+01,1.232882800593795203e+01,2.675817632051930417e+01,2.258317958127242875e+01,2.133072900770154234e+01,1.536229149573721564e+01,4.462062303464620783e+01,2.109502310972898798e+01,8.124038404635960831e+00,2.533771891863985459e+01,2.969848480983499428e+01,1.824828759089465890e+01,2.123676058159530200e+01,1.349073756323204165e+01,1.555634918610404505e+01,1.421267040355189515e+01,1.944222209522358114e+01,1.900000000000000000e+01,1.752141546793523119e+01,1.905255888325764957e+01,1.374772708486752038e+01,8.062257748298549132e+00,1.349073756323204165e+01,8.602325267042626677e+00,1.972308292331602075e+01,2.465765601187590406e+01,2.826658805020514009e+01,1.590597372058686609e+01,1.600000000000000000e+01,1.997498435543817763e+01,2.756809750418044302e+01,2.785677655436823841e+01,2.073644135332772009e+01,2.837252191822221548e+01,2.787471972953270694e+01,2.073644135332772009e+01,2.481934729198171397e+01,2.128379665379276275e+01,1.944222209522358114e+01,8.008745220070369442e+01,5.696490147450445818e+01,3.340658617698013444e+01
3.427827300200522131e+01,2.747726332806817240e+01,2.449489742783178059e+01,2.979932885150267907e+01,3.133687923198479552e+01,2.915475947422650194e+01,2.435159132377184221e+01,1.000000000000000000e+00,3.637306695894642417e+01,3.309078421554859517e+01,1.685229954635271810e+01,2.814249455894057661e+01,3.420526275297414287e+01,1.435270009440732331e+01,2.711088342345191649e+01,3.861346915261564305e+01,2.042057785666213832e+01,2.080865204668481283e+01,2.391652148620279661e+01,2.580697580112788003e+01,1.992485884517127559e+01,2.588435821108956958e+01,2.776688675382964178e+01,3.524202037341218841e+01,4.493328387732194074e+01,1.788854381999831844e+01,2.253885533916928807e+01,2.998332870112989923e+01,3.529872518944558379e+01,3.100000000000000000e+01,4.365775990588614519e+01,2.932575659723035955e+01,3.737646318206151363e+01,3.611094017053557792e+01,3.136877428271624524e+01,2.880972058177586703e+01,2.130727575266251606e+01,2.416609194718914466e+01,2.137755832643194864e+01,2.439262183530093608e+01,1.489966442575133954e+01,1.606237840420901009e+01,2.868797657556210368e+01,3.355592347112503404e+01,1.652271164185830443e+01,3.090307428072488705e+01,3.295451410656816194e+01,3.706750598570127408e+01,4.373785545725807822e+01,4.053393639902248680e+01,3.653765181289021768e+01,3.413209633175202384e+01,2.952964612046680060e+01,2.481934729198171397e+01,4.600000000000000000e+01,3.852272056851644777e+01,3.770941526992960746e+01,6.904346457123946834e+01,5.112729212465686857e+01,3.442382895611701343e+01
1.509966887054149964e+01,1.596871942267131139e+01,1.838477631085023489e+01,1.835755975068581947e+01,1.161895003862225018e+01,1.403566884761819900e+01,1.606237840420901009e+01,3.637306695894642417e+01,1.000000000000000000e+00,1.936491673103708422e+01,1.352774925846868292e+01,1.428285685708570085e+01,3.075711299845939806e+01,1.949358868961792624e+01,1.526433752247374720e+01,2.376972864800942631e+01,8.717797887081347952e+00,1.846618531261938756e+01,2.046948949045872013e+01,1.830300521772312550e+01,2.905167809266789902e+01,2.437211521390788249e+01,2.449489742783178059e+01,1.183215956619923226e+01,4.166533331199931922e+01,1.777638883463117736e+01,1.224744871391589029e+01,2.107130750570547661e+01,2.753179979587240922e+01,1.216552506059643868e+01,1.884144368141677361e+01,1.326649916142159924e+01,1.868154169226940553e+01,1.667333200053306541e+01,2.024845673131658685e+01,1.630950643030008962e+01,2.810693864511039308e+01,1.407124727947028830e+01,1.926136028425822388e+01,1.166190378969060149e+01,2.046948949045872013e+01,1.403566884761819900e+01,1.740689518552921200e+01,1.939071942966531736e+01,3.229551052391028776e+01,1.688194301613413373e+01,1.752141546793523119e+01,2.032240143290157519e+01,3.560898762952971452e+01,3.127299154222377808e+01,2.334523505985750447e+01,2.826658805020514009e+01,2.758622844826744469e+01,2.877498913987631823e+01,2.894822965226025602e+01,2.400000000000000000e+01,1.964688270438849926e+01,8.166394553289720193e+01,5.869412236331675814e+01,3.290896534380866711e+01
1.479864858694874208e+01,2.615339366124404208e+01,2.200000000000000000e+01,1.752141546793523119e+01,2.280350850198275836e+01,1.536229149573721564e+01,1.542724862054151203e+01,3.309078421554859517e+01,1.936491673103708422e+01,1.000000000000000000e+00,2.720294101747088789e+01,1.705872210923197940e+01,3.924283374069716501e+01,3.491418050019218100e+01,1.982422760159900932e+01,1.260952021291849157e+01,2.231591360442139660e+01,1.846618531261938756e+01,2.056696380120313350e+01,1.326649916142159924e+01,3.049590136395381279e+01,3.310589071449369669e+01,3.324154027718932269e+01,1.962141687034858251e+01,5.904235767650204281e+01,3.168595903550971826e+01,1.939071942966531736e+01,3.361547262794321966e+01,4.312771730569564710e+01,2.773084924772409465e+01,1.191637528781298450e+01,9.327379053088815652e+00,1.232882800593795203e+01,1.081665382639196871e+01,2.740437921208944161e+01,2.649528259898353966e+01,1.664331697709323876e+01,1.702938636592640265e+01,2.471841418861654915e+01,2.330236039546208815e+01,3.217141588429082333e+01,2.282542442102665348e+01,2.774887385102321602e+01,3.445286635390443308e+01,3.803945320322046797e+01,1.456021977856103611e+01,1.039230484541326405e+01,1.252996408614166768e+01,3.815756805667782459e+01,7.574958745762249634e+01,2.215851980616033856e+01,3.538361202590826338e+01,3.626292872893748864e+01,3.203123475609393012e+01,3.574912586343895526e+01,1.720465053408525335e+01,2.147091055358388800e+01,9.707213812418061138e+01,6.970652767137379158e+01,4.324349662087930568e+01
1.593737745050922783e+01,1.442220510185595650e+01,1.100000000000000000e+01,1.913112646970899178e+01,1.542724862054151203e+01,1.086278049120021549e+01,1.109053650640941768e+01,1.685229954635271810e+01,1.352774925846868292e+01,2.720294101747088789e+01,1.000000000000000000e+00,2.334523505985750447e+01,2.222611077089286979e+01,1.813835714721705372e+01,1.307669683062202104e+01,3.054504869860252825e+01,1.385640646055101755e+01,1.634013463836819113e+01,1.726267650163206824e+01,1.819340539866025352e+01,1.933907960581371555e+01,1.694107434609741603e+01,1.506651917331936374e+01,1.717556403731766679e+01,4.331281565541542733e+01,1.777638883463117736e+01,1.204159457879229578e+01,1.532970971675589134e+01,2.372762103540934575e+01,1.493318452306807842e+01,2.535744466621193283e+01,1.959591794226542305e+01,2.100000000000000000e+01,2.167948338867880054e+01,1.513274595042155646e+01,8.426149773176359048e+00,1.652271164185830443e+01,1.822086715828859838e+01,1.330413469565007034e+01,1.682260384126072239e+01,1.667333200053306541e+01,1.220655561573370207e+01,1.288409872672512613e+01,1.723368793961408585e+01,2.059126028197400160e+01,2.349468024894146012e+01,2.321637353248780045e+01,2.858321185591290359e+01,5.523585791856590532e+01,8.646386528486914358e+01,3.766961640367472341e+01,2.611512971440119202e+01,2.251666049839540307e+01,2.161018278497430956e+01,5.628498911788115322e+01,3.154362059117501005e+01,3.098386676965933617e+01,7.974960814950753729e+01,5.011985634456667071e+01,2.527844931952907714e+01
1.519868415357066382e+01,1.723368793961408585e+01,1.555634918610404505e+01,2.414539293529927377e+01,2.531797780234432693e+01,6.480740698407860378e+00,1.311487704860400072e+01,2.814249455894057661e+01,1.428285685708570085e+01,1.705872210923197940e+01,2.334523505985750447e+01,1.000000000000000000e+00,3.083828789021854888e+01,2.816025568065744622e+01,1.714642819948224783e+01,2.174856317093154701e+01,1.860107523773827509e+01,1.780449381476485726e+01,2.092844953645634831e+01,1.679285562374666441e+01,2.130727575266251606e+01,2.549509756796392423e+01,2.487971060924945732e+01,2.224859546128698895e+01,5.541660400998964064e+01,2.457641145488901557e+01,1.459451951932642366e+01,2.406241883103193047e+01,3.781534080237807416e+01,2.158703314492290204e+01,1.726267650163206824e+01,1.166190378969060149e+01,1.743559577416269590e+01,1.593737745050922783e+01,2.233830790368867625e+01,1.865475810617763130e+01,1.574801574802362225e+01,1.574801574802362225e+01,1.757839583124694727e+01,2.402082429892862692e+01,3.023243291566194912e+01,2.177154105707723986e+01,1.802775637731994607e+01,2.658947160061666182e+01,2.861817604250837022e+01,1.697056274847713908e+01,1.562049935181330795e+01,2.061552812808830382e+01,4.400000000000000000e+01,7.579577824654879237e+01,2.641968962724581260e+01,3.101612483854164637e+01,2.849561369755001294e+01,2.707397274136176790e+01,4.765501022977542078e+01,2.666458325194676604e+01,2.636285265292813662e+01,8.921883209278185234e+01,6.191122676865642660e+01,3.519943181359608531e+01
3.448187929913333249e+01,2.487971060924945732e+01,3.019933774108299929e+01,3.710795063055894616e+01,3.342154993413680586e+01,2.451530134426252516e+01,2.856571371417140170e+01,3.420526275297414287e+01,3.075711299845939806e+01,3.924283374069716501e+01,2.222611077089286979e+01,3.083828789021854888e+01,1.000000000000000000e+00,1.923538406167134340e+01,2.785677655436823841e+01,4.697871858618537999e+01,2.765863337187866122e+01,3.146426544510454804e+01,3.248076353782342807e+01,3.569313659514949677e+01,2.368543856465402087e+01,1.667333200053306541e+01,2.567099530598687096e+01,3.246536616149585086e+01,4.080441152620633005e+01,2.213594362117865444e+01,2.647640458974745314e+01,1.905255888325764957e+01,1.854723699099140788e+01,2.765863337187866122e+01,4.404543109109047805e+01,3.820994634908559817e+01,3.744329045369811126e+01,3.979949748426479772e+01,2.651414716712570296e+01,1.552417469626002422e+01,4.183300132670377991e+01,3.796050579220461429e+01,2.880972058177586703e+01,3.044667469527665915e+01,2.295648056649799429e+01,2.443358344574123109e+01,1.838477631085023489e+01,2.061552812808830382e+01,2.258317958127242875e+01,4.229657196511320194e+01,4.288356328478313628e+01,4.413615298142781995e+01,4.873397172404482092e+01,4.873397172404482092e+01,4.459820624195551630e+01,3.465544690232691494e+01,2.222611077089286979e+01,3.000000000000000000e+01,4.977951385861457112e+01,4.736032094485847210e+01,4.446346815083141735e+01,6.322183167229497514e+01,3.854867053479276251e+01,1.743559577416269590e+01
2.275961335348208436e+01,1.349073756323204165e+01,1.822086715828859838e+01,2.961418578992169515e+01,2.570992026436488231e+01,1.609347693943108126e+01,1.959591794226542305e+01,1.435270009440732331e+01,1.949358868961792624e+01,3.491418050019218100e+01,1.813835714721705372e+01,2.816025568065744622e+01,1.923538406167134340e+01,1.000000000000000000e+00,2.051828452868319275e+01,3.844476557348217227e+01,1.760681686165900928e+01,2.408318915758459156e+01,2.789265136196270589e+01,2.898275349237887610e+01,1.944222209522358114e+01,1.216552506059643868e+01,1.643167672515498268e+01,2.282542442102665348e+01,4.230839160261236032e+01,1.435270009440732331e+01,2.039607805437113797e+01,1.113552872566004304e+01,1.876166303929371892e+01,1.526433752247374720e+01,3.312099032335839155e+01,2.578759391645525412e+01,3.011644069275119406e+01,2.958039891549807976e+01,2.114237451186597383e+01,9.219544457292887074e+00,2.397915761656359734e+01,2.202271554554523902e+01,1.445683229480096088e+01,2.092844953645634831e+01,1.972308292331602075e+01,1.920937271229854559e+01,9.327379053088815652e+00,1.526433752247374720e+01,2.126029162546929996e+01,3.044667469527665915e+01,3.141655614481001635e+01,3.497141690009141968e+01,4.805205510693585325e+01,7.824321056807421826e+01,3.920459156782531807e+01,2.177154105707723986e+01,1.303840481040529831e+01,2.066397831977182520e+01,4.804164859785725383e+01,3.991240408695021102e+01,3.849675310984031285e+01,7.149825172687791053e+01,4.400000000000000000e+01,1.905255888325764957e+01
1.326649916142159924e+01,1.191637528781298450e+01,1.311487704860400072e+01,1.596871942267131139e+01,1.122497216032182443e+01,1.260952021291849157e+01,9.219544457292887074e+00,2.711088342345191649e+01,1.526433752247374720e+01,1.982422760159900932e+01,1.307669683062202104e+01,1.714642819948224783e+01,2.785677655436823841e+01,2.051828452868319275e+01,1.000000000000000000e+00,2.668332812825266842e+01,1.691153452528776313e+01,1.187434208703791683e+01,1.612451549659709826e+01,1.562049935181330795e+01,2.515949125081824889e+01,1.655294535724684835e+01,2.389560629069704234e+01,1.630950643030008962e+01,4.413615298142781995e+01,1.878829422805593552e+01,1.438749456993815912e+01,2.381176179958131556e+01,2.773084924772409465e+01,1.483239697419132597e+01,2.338803112705300080e+01,1.819340539866025352e+01,1.670329308849006722e+01,1.788854381999831844e+01,1.341640786499873883e+01,1.378404875209022151e+01,2.340939982143925135e+01,1.456021977856103611e+01,1.352774925846868292e+01,1.811077027627483460e+01,1.374772708486752038e+01,9.433981132056603158e+00,1.664331697709323876e+01,2.121320343559642652e+01,2.668332812825266842e+01,1.987460691435179072e+01,2.144761058952721555e+01,2.479919353527449033e+01,4.877499359302879611e+01,8.321057625085887821e+01,3.388214869219483205e+01,2.408318915758459156e+01,2.323790007724450035e+01,1.794435844492636178e+01,2.998332870112989923e+01,2.574878637916746627e+01,2.422808287917143488e+01,7.921489758877429210e+01,5.483611948342078080e+01,3.065941943351178267e+01
1.774823934929884928e+01,3.212475680841802017e+01,2.971531591620725266e+01,1.435270009440732331e+01,2.039607805437113797e+01,2.519920633670830412e+01,2.258317958127242875e+01,3.861346915261564305e+01,2.376972864800942631e+01,1.260952021291849157e+01,3.054504869860252825e+01,2.174856317093154701e+01,4.697871858618537999e+01,3.844476557348217227e+01,2.668332812825266842e+01,1.000000000000000000e+00,3.013303834663872749e+01,2.515949125081824889e+01,2.400000000000000000e+01,1.714642819948224783e+01,4.176122603564220270e+01,4.220189569201838253e+01,3.863935817272331263e+01,1.780449381476485726e+01,5.842944463196617022e+01,3.902563260217571184e+01,2.338803112705300080e+01,4.164132562731402487e+01,4.633573135281238109e+01,3.319638534539566166e+01,1.122497216032182443e+01,1.452583904633394951e+01,1.630950643030008962e+01,1.292284798332008577e+01,3.388214869219483205e+01,3.548238999842034502e+01,1.994993734326000379e+01,2.104756517984918673e+01,3.091924966748061365e+01,2.172556098240043099e+01,3.318132004607411289e+01,2.622975409720800144e+01,3.613862199918530393e+01,4.089009660052174411e+01,4.758150901348127348e+01,1.565247584249852864e+01,1.252996408614166768e+01,7.000000000000000000e+00,2.379075450674063674e+01,1.135781669160054719e+01,6.557438524302000360e+00,3.937003937005905385e+01,4.511097427455984388e+01,3.891015291668743714e+01,9.327379053088815652e+00,1.200000000000000000e+01,1.529705854077835525e+01,1.001049449328053953e+02,7.643297717608545838e+01,5.163332257370234402e+01
